id,listtype,list,listnum,category,letter,itemnum,response,rt,semantic,phonological,overlap,hard_switch,soft_switch,any_switch,cue_combo,cue_valid,condition
R_5rt2MedalrzKYBb,disj_7,disj,7,clothing,s,8,sweatshirt,6779,yes,yes,yes,no,no,no,both,yes,disjunctive
R_5rt2MedalrzKYBb,disj_7,disj,7,clothing,s,9,sweater,1772,yes,yes,yes,no,no,no,both,yes,disjunctive
R_5rt2MedalrzKYBb,disj_7,disj,7,clothing,s,10,smart,14916,no,yes,no,no,no,no,letter_only,yes,disjunctive
R_5rt2MedalrzKYBb,disj_7,disj,7,clothing,s,11,sample,2555,no,yes,no,no,no,no,letter_only,yes,disjunctive
R_5rt2MedalrzKYBb,disj_7,disj,7,clothing,s,12,sort,1143,no,yes,no,no,no,no,letter_only,yes,disjunctive
R_5rt2MedalrzKYBb,disj_7,disj,7,clothing,s,13,son,4625,no,yes,no,no,no,no,letter_only,yes,disjunctive
R_5rt2MedalrzKYBb,disj_7,disj,7,clothing,s,14,sun,1139,no,yes,no,no,no,no,letter_only,yes,disjunctive
R_5rt2MedalrzKYBb,disj_7,disj,7,clothing,s,15,sand,3730,no,yes,no,no,no,no,letter_only,yes,disjunctive
R_5rt2MedalrzKYBb,disj_7,disj,7,clothing,s,16,sole,3721,no,yes,no,no,no,no,letter_only,yes,disjunctive
R_5rt2MedalrzKYBb,disj_7,disj,7,clothing,s,17,swear,2604,no,yes,no,no,no,no,letter_only,yes,disjunctive
R_5rt2MedalrzKYBb,disj_7,disj,7,clothing,s,18,smear,1279,no,yes,no,no,no,no,letter_only,yes,disjunctive
R_5rt2MedalrzKYBb,disj_8,disj,8,food,b,1,burger,3598,yes,yes,yes,no,no,no,both,yes,disjunctive
R_5rt2MedalrzKYBb,disj_8,disj,8,food,b,2,pizza,1160,yes,no,no,no,no,no,semantic_only,yes,disjunctive
R_5rt2MedalrzKYBb,disj_8,disj,8,food,b,3,chicken,1442,yes,no,no,no,no,no,semantic_only,yes,disjunctive
R_5rt2MedalrzKYBb,disj_8,disj,8,food,b,4,beef,1256,yes,yes,yes,no,yes,yes,both,yes,disjunctive
R_5rt2MedalrzKYBb,disj_8,disj,8,food,b,5,pork,1448,yes,no,no,no,no,no,semantic_only,yes,disjunctive
R_5rt2MedalrzKYBb,disj_8,disj,8,food,b,6,rice,722,yes,no,no,no,no,no,semantic_only,yes,disjunctive
R_5rt2MedalrzKYBb,disj_8,disj,8,food,b,7,beans,1582,yes,yes,yes,no,yes,yes,both,yes,disjunctive
R_5rt2MedalrzKYBb,disj_8,disj,8,food,b,8,salsa,2986,no,no,no,no,no,no,neither,no,disjunctive
R_5rt2MedalrzKYBb,disj_8,disj,8,food,b,9,chicks,2207,no,no,no,no,no,no,neither,no,disjunctive
R_5rt2MedalrzKYBb,disj_8,disj,8,food,b,10,buns,972,no,yes,no,no,no,no,letter_only,yes,disjunctive
R_5rt2MedalrzKYBb,disj_8,disj,8,food,b,11,guacamole,6972,no,no,no,no,no,no,neither,no,disjunctive
R_5rt2MedalrzKYBb,disj_8,disj,8,food,b,12,tortillas,4378,no,no,no,no,no,no,neither,no,disjunctive
R_5rt2MedalrzKYBb,disj_8,disj,8,food,b,13,oil,1748,no,no,no,no,no,no,neither,no,disjunctive
R_5rt2MedalrzKYBb,disj_8,disj,8,food,b,14,bear,2654,no,yes,no,no,no,no,letter_only,yes,disjunctive
R_5rt2MedalrzKYBb,disj_8,disj,8,food,b,15,born,2549,no,yes,no,no,no,no,letter_only,yes,disjunctive
R_5rt2MedalrzKYBb,disj_8,disj,8,food,b,16,back,1285,no,yes,no,no,no,no,letter_only,yes,disjunctive
R_5rt2MedalrzKYBb,disj_8,disj,8,food,b,17,backpack,2050,no,yes,no,no,no,no,letter_only,yes,disjunctive
R_5rt2MedalrzKYBb,disj_8,disj,8,food,b,18,pasta,7115,yes,no,no,yes,no,yes,semantic_only,yes,disjunctive
R_5rt2MedalrzKYBb,disj_8,disj,8,food,b,19,tomatoes,6128,no,no,no,no,no,no,neither,no,disjunctive
R_5rt2MedalrzKYBb,conj_7,conj,7,furniture,n,1,nightstand,23317,yes,yes,yes,no,no,no,both,yes,conjunctive
R_5rt2MedalrzKYBb,conj_7,conj,7,furniture,n,2,napping chair,27347,no,yes,no,no,no,no,letter_only,yes,conjunctive
R_5rt2MedalrzKYBb,conj_8,conj,8,bodyparts,a,1,arm,4255,yes,yes,yes,no,no,no,both,yes,conjunctive
R_5rt2MedalrzKYBb,conj_8,conj,8,bodyparts,a,2,ankle,17378,yes,yes,yes,no,no,no,both,yes,conjunctive
R_5rt2MedalrzKYBb,conj_8,conj,8,bodyparts,a,3,artery,1606,yes,yes,yes,no,no,no,both,yes,conjunctive
R_5rt2MedalrzKYBb,conj_8,conj,8,bodyparts,a,4,abs,9440,no,yes,no,no,no,no,letter_only,yes,conjunctive
R_5rt2MedalrzKYBb,conj_8,conj,8,bodyparts,a,5,apendix,1615,yes,yes,yes,no,yes,yes,both,yes,conjunctive
R_5rt2MedalrzKYBb,conj_8,conj,8,bodyparts,a,6,adams apple,18293,no,yes,no,no,no,no,letter_only,yes,conjunctive
R_5uBRLCBmH0vIxPC,semantic_1,semantic,1,clothing,,1,socks,6056,yes,no,no,no,no,no,semantic_only,yes,semantic
R_5uBRLCBmH0vIxPC,semantic_1,semantic,1,clothing,,2,tshirt,3083,yes,no,no,no,no,no,semantic_only,yes,semantic
R_5uBRLCBmH0vIxPC,semantic_1,semantic,1,clothing,,3,long sleeve shirt,4114,yes,no,no,no,no,no,semantic_only,yes,semantic
R_5uBRLCBmH0vIxPC,semantic_1,semantic,1,clothing,,4,pants,2069,yes,no,no,no,no,no,semantic_only,yes,semantic
R_5uBRLCBmH0vIxPC,semantic_1,semantic,1,clothing,,5,leggings,1441,yes,no,no,no,no,no,semantic_only,yes,semantic
R_5uBRLCBmH0vIxPC,semantic_1,semantic,1,clothing,,6,sweatpants,2007,yes,no,no,no,no,no,semantic_only,yes,semantic
R_5uBRLCBmH0vIxPC,semantic_1,semantic,1,clothing,,7,underwear,2719,yes,no,no,no,no,no,semantic_only,yes,semantic
R_5uBRLCBmH0vIxPC,semantic_1,semantic,1,clothing,,8,sweatshirt,6322,yes,no,no,no,no,no,semantic_only,yes,semantic
R_5uBRLCBmH0vIxPC,semantic_1,semantic,1,clothing,,9,hoodie,1932,yes,no,no,no,no,no,semantic_only,yes,semantic
R_5uBRLCBmH0vIxPC,semantic_1,semantic,1,clothing,,10,shoes,5448,yes,no,no,no,no,no,semantic_only,yes,semantic
R_5uBRLCBmH0vIxPC,semantic_1,semantic,1,clothing,,11,boots,2026,yes,no,no,no,no,no,semantic_only,yes,semantic
R_5uBRLCBmH0vIxPC,semantic_1,semantic,1,clothing,,12,skirt,1189,yes,no,no,no,no,no,semantic_only,yes,semantic
R_5uBRLCBmH0vIxPC,semantic_1,semantic,1,clothing,,13,cargo pants,3766,yes,no,no,no,no,no,semantic_only,yes,semantic
R_5uBRLCBmH0vIxPC,semantic_1,semantic,1,clothing,,14,jeans,1012,yes,no,no,no,no,no,semantic_only,yes,semantic
R_5uBRLCBmH0vIxPC,semantic_1,semantic,1,clothing,,15,jean skirt,2083,yes,no,no,no,no,no,semantic_only,yes,semantic
R_5uBRLCBmH0vIxPC,semantic_1,semantic,1,clothing,,16,dress,8420,yes,no,no,no,no,no,semantic_only,yes,semantic
R_5uBRLCBmH0vIxPC,semantic_1,semantic,1,clothing,,17,dress shirt,2895,yes,no,no,no,no,no,semantic_only,yes,semantic
R_5uBRLCBmH0vIxPC,semantic_2,semantic,2,food,,1,burger,4007,yes,no,no,no,no,no,semantic_only,yes,semantic
R_5uBRLCBmH0vIxPC,semantic_2,semantic,2,food,,2,salad,1728,yes,no,no,no,no,no,semantic_only,yes,semantic
R_5uBRLCBmH0vIxPC,semantic_2,semantic,2,food,,3,taco,1670,yes,no,no,no,no,no,semantic_only,yes,semantic
R_5uBRLCBmH0vIxPC,semantic_2,semantic,2,food,,4,apple,2270,yes,no,no,no,no,no,semantic_only,yes,semantic
R_5uBRLCBmH0vIxPC,semantic_2,semantic,2,food,,5,cheese,1993,yes,no,no,no,no,no,semantic_only,yes,semantic
R_5uBRLCBmH0vIxPC,semantic_2,semantic,2,food,,6,pizza,1585,yes,no,no,no,no,no,semantic_only,yes,semantic
R_5uBRLCBmH0vIxPC,semantic_2,semantic,2,food,,7,pasta,2234,yes,no,no,no,no,no,semantic_only,yes,semantic
R_5uBRLCBmH0vIxPC,semantic_2,semantic,2,food,,8,chips,3205,yes,no,no,no,no,no,semantic_only,yes,semantic
R_5uBRLCBmH0vIxPC,semantic_2,semantic,2,food,,9,brownies,1600,yes,no,no,no,no,no,semantic_only,yes,semantic
R_5uBRLCBmH0vIxPC,semantic_2,semantic,2,food,,10,ice cream,3379,yes,no,no,no,no,no,semantic_only,yes,semantic
R_5uBRLCBmH0vIxPC,semantic_2,semantic,2,food,,11,cookies,3138,yes,no,no,no,no,no,semantic_only,yes,semantic
R_5uBRLCBmH0vIxPC,semantic_2,semantic,2,food,,12,candy,1695,yes,no,no,no,no,no,semantic_only,yes,semantic
R_5uBRLCBmH0vIxPC,semantic_2,semantic,2,food,,13,chicken,2741,yes,no,no,no,no,no,semantic_only,yes,semantic
R_5uBRLCBmH0vIxPC,semantic_2,semantic,2,food,,14,steak,1535,yes,no,no,no,no,no,semantic_only,yes,semantic
R_5uBRLCBmH0vIxPC,semantic_2,semantic,2,food,,15,meat,1247,yes,no,no,no,no,no,semantic_only,yes,semantic
R_5uBRLCBmH0vIxPC,semantic_2,semantic,2,food,,16,soup,1817,yes,no,no,no,no,no,semantic_only,yes,semantic
R_5uBRLCBmH0vIxPC,semantic_2,semantic,2,food,,17,rice,901,yes,no,no,no,no,no,semantic_only,yes,semantic
R_5uBRLCBmH0vIxPC,semantic_2,semantic,2,food,,18,Mac and cheese,3357,yes,no,no,no,no,no,semantic_only,yes,semantic
R_5uBRLCBmH0vIxPC,semantic_2,semantic,2,food,,19,seafood,7177,yes,no,no,no,no,no,semantic_only,yes,semantic
R_5uBRLCBmH0vIxPC,semantic_2,semantic,2,food,,20,fish,888,yes,no,no,no,no,no,semantic_only,yes,semantic
R_5uBRLCBmH0vIxPC,semantic_2,semantic,2,food,,21,crab,1712,yes,no,no,no,no,no,semantic_only,yes,semantic
R_5uBRLCBmH0vIxPC,semantic_2,semantic,2,food,,22,lobster,1340,yes,no,no,no,no,no,semantic_only,yes,semantic
R_5uBRLCBmH0vIxPC,semantic_2,semantic,2,food,,23,clams,2156,yes,no,no,no,no,no,semantic_only,yes,semantic
R_5uBRLCBmH0vIxPC,semantic_2,semantic,2,food,,24,oysters,2277,yes,no,no,no,no,no,semantic_only,yes,semantic
R_5uBRLCBmH0vIxPC,semantic_2,semantic,2,food,,25,ribs,4051,yes,no,no,no,no,no,semantic_only,yes,semantic
R_5uBRLCBmH0vIxPC,phono_1,phono,1,,f,1,food,2600,no,yes,no,no,no,no,letter_only,yes,phonological
R_5uBRLCBmH0vIxPC,phono_1,phono,1,,f,2,flower,1413,no,yes,no,no,no,no,letter_only,yes,phonological
R_5uBRLCBmH0vIxPC,phono_1,phono,1,,f,3,free,1847,no,yes,no,no,no,no,letter_only,yes,phonological
R_5uBRLCBmH0vIxPC,phono_1,phono,1,,f,4,freedom,1677,no,yes,no,no,no,no,letter_only,yes,phonological
R_5uBRLCBmH0vIxPC,phono_1,phono,1,,f,5,fries,2138,no,yes,no,no,no,no,letter_only,yes,phonological
R_5uBRLCBmH0vIxPC,phono_1,phono,1,,f,6,French fries,2531,no,yes,no,no,no,no,letter_only,yes,phonological
R_5uBRLCBmH0vIxPC,phono_1,phono,1,,f,7,fleece,3518,no,yes,no,no,no,no,letter_only,yes,phonological
R_5uBRLCBmH0vIxPC,phono_1,phono,1,,f,8,flounder,3252,no,yes,no,no,no,no,letter_only,yes,phonological
R_5uBRLCBmH0vIxPC,phono_1,phono,1,,f,9,fork,2935,no,yes,no,no,no,no,letter_only,yes,phonological
R_5uBRLCBmH0vIxPC,phono_1,phono,1,,f,10,freeze,5136,no,yes,no,no,no,no,letter_only,yes,phonological
R_5uBRLCBmH0vIxPC,phono_1,phono,1,,f,11,frost,5214,no,yes,no,no,no,no,letter_only,yes,phonological
R_5uBRLCBmH0vIxPC,phono_1,phono,1,,f,12,flour,5670,no,yes,no,no,no,no,letter_only,yes,phonological
R_5uBRLCBmH0vIxPC,phono_1,phono,1,,f,13,feline,6734,no,yes,no,no,no,no,letter_only,yes,phonological
R_5uBRLCBmH0vIxPC,phono_1,phono,1,,f,14,forest,2367,no,yes,no,no,no,no,letter_only,yes,phonological
R_5uBRLCBmH0vIxPC,phono_1,phono,1,,f,15,freak,2063,no,yes,no,no,no,no,letter_only,yes,phonological
R_5uBRLCBmH0vIxPC,phono_1,phono,1,,f,16,fight,4877,no,yes,no,no,no,no,letter_only,yes,phonological
R_5uBRLCBmH0vIxPC,phono_1,phono,1,,f,17,fin,2751,no,yes,no,no,no,no,letter_only,yes,phonological
R_5uBRLCBmH0vIxPC,phono_2,phono,2,,p,1,pounce,5282,no,yes,no,no,no,no,letter_only,yes,phonological
R_5uBRLCBmH0vIxPC,phono_2,phono,2,,p,2,popsickle,2067,no,yes,no,no,no,no,letter_only,yes,phonological
R_5uBRLCBmH0vIxPC,phono_2,phono,2,,p,3,proud,1649,no,yes,no,no,no,no,letter_only,yes,phonological
R_5uBRLCBmH0vIxPC,phono_2,phono,2,,p,4,potato,4956,no,yes,no,no,no,no,letter_only,yes,phonological
R_5uBRLCBmH0vIxPC,phono_2,phono,2,,p,5,pond,2428,no,yes,no,no,no,no,letter_only,yes,phonological
R_5uBRLCBmH0vIxPC,phono_2,phono,2,,p,6,priest,4890,no,yes,no,no,no,no,letter_only,yes,phonological
R_5uBRLCBmH0vIxPC,phono_2,phono,2,,p,7,power,2213,no,yes,no,no,no,no,letter_only,yes,phonological
R_5uBRLCBmH0vIxPC,phono_2,phono,2,,p,8,protest,3736,no,yes,no,no,no,no,letter_only,yes,phonological
R_5uBRLCBmH0vIxPC,phono_2,phono,2,,p,9,pound,2845,no,yes,no,no,no,no,letter_only,yes,phonological
R_5uBRLCBmH0vIxPC,phono_2,phono,2,,p,10,pon der,2582,no,yes,no,no,no,no,letter_only,yes,phonological
R_5uBRLCBmH0vIxPC,phono_2,phono,2,,p,11,please,4215,no,yes,no,no,no,no,letter_only,yes,phonological
R_5uBRLCBmH0vIxPC,phono_2,phono,2,,p,12,plank,2661,no,yes,no,no,no,no,letter_only,yes,phonological
R_5uBRLCBmH0vIxPC,phono_2,phono,2,,p,13,plate,5168,no,yes,no,no,no,no,letter_only,yes,phonological
R_5uBRLCBmH0vIxPC,phono_2,phono,2,,p,14,plaster,3541,no,yes,no,no,no,no,letter_only,yes,phonological
R_5uBRLCBmH0vIxPC,phono_2,phono,2,,p,15,platter,2851,no,yes,no,no,no,no,letter_only,yes,phonological
R_5uBRLCBmH0vIxPC,phono_2,phono,2,,p,16,parrot,4019,no,yes,no,no,no,no,letter_only,yes,phonological
R_5uBRLCBmH0vIxPC,disj_1,disj,1,furniture,n,1,couch,3084,yes,no,no,no,no,no,semantic_only,yes,disjunctive
R_5uBRLCBmH0vIxPC,disj_1,disj,1,furniture,n,2,chair,852,yes,no,no,no,no,no,semantic_only,yes,disjunctive
R_5uBRLCBmH0vIxPC,disj_1,disj,1,furniture,n,3,ottoman,5606,yes,no,no,no,no,no,semantic_only,yes,disjunctive
R_5uBRLCBmH0vIxPC,disj_1,disj,1,furniture,n,4,niche,5247,no,yes,no,yes,no,yes,letter_only,yes,disjunctive
R_5uBRLCBmH0vIxPC,disj_1,disj,1,furniture,n,5,naughty,2680,no,yes,no,no,no,no,letter_only,yes,disjunctive
R_5uBRLCBmH0vIxPC,disj_1,disj,1,furniture,n,6,narrow,1705,no,yes,no,no,no,no,letter_only,yes,disjunctive
R_5uBRLCBmH0vIxPC,disj_1,disj,1,furniture,n,7,table,5762,yes,no,no,yes,no,yes,semantic_only,yes,disjunctive
R_5uBRLCBmH0vIxPC,disj_1,disj,1,furniture,n,8,nightstand,4390,yes,yes,yes,no,yes,yes,both,yes,disjunctive
R_5uBRLCBmH0vIxPC,disj_1,disj,1,furniture,n,9,bed,904,yes,no,no,no,no,no,semantic_only,yes,disjunctive
R_5uBRLCBmH0vIxPC,disj_1,disj,1,furniture,n,10,dresser,3359,yes,no,no,no,no,no,semantic_only,yes,disjunctive
R_5uBRLCBmH0vIxPC,disj_1,disj,1,furniture,n,11,desk,5209,yes,no,no,no,no,no,semantic_only,yes,disjunctive
R_5uBRLCBmH0vIxPC,disj_1,disj,1,furniture,n,12,nice,9246,no,yes,no,yes,no,yes,letter_only,yes,disjunctive
R_5uBRLCBmH0vIxPC,disj_1,disj,1,furniture,n,13,never,3803,no,yes,no,no,no,no,letter_only,yes,disjunctive
R_5uBRLCBmH0vIxPC,disj_1,disj,1,furniture,n,14,normal,5533,no,yes,no,no,no,no,letter_only,yes,disjunctive
R_5uBRLCBmH0vIxPC,disj_1,disj,1,furniture,n,15,norm,1538,no,yes,no,no,no,no,letter_only,yes,disjunctive
R_5uBRLCBmH0vIxPC,disj_2,disj,2,bodyparts,a,1,arrow,5540,no,yes,no,no,no,no,letter_only,yes,disjunctive
R_5uBRLCBmH0vIxPC,disj_2,disj,2,bodyparts,a,2,and,1107,no,yes,no,no,no,no,letter_only,yes,disjunctive
R_5uBRLCBmH0vIxPC,disj_2,disj,2,bodyparts,a,3,acceptable,2486,no,yes,no,no,no,no,letter_only,yes,disjunctive
R_5uBRLCBmH0vIxPC,disj_2,disj,2,bodyparts,a,4,accept,3854,no,yes,no,no,no,no,letter_only,yes,disjunctive
R_5uBRLCBmH0vIxPC,disj_2,disj,2,bodyparts,a,5,asset,2944,no,yes,no,no,no,no,letter_only,yes,disjunctive
R_5uBRLCBmH0vIxPC,disj_2,disj,2,bodyparts,a,6,assist,1936,no,yes,no,no,no,no,letter_only,yes,disjunctive
R_5uBRLCBmH0vIxPC,disj_2,disj,2,bodyparts,a,7,angle,6118,no,yes,no,no,no,no,letter_only,yes,disjunctive
R_5uBRLCBmH0vIxPC,disj_2,disj,2,bodyparts,a,8,angel,2530,no,yes,no,no,no,no,letter_only,yes,disjunctive
R_5uBRLCBmH0vIxPC,disj_2,disj,2,bodyparts,a,9,arm,962,yes,yes,yes,no,yes,yes,both,yes,disjunctive
R_5uBRLCBmH0vIxPC,disj_2,disj,2,bodyparts,a,10,leg,727,yes,no,no,no,no,no,semantic_only,yes,disjunctive
R_5uBRLCBmH0vIxPC,disj_2,disj,2,bodyparts,a,11,head,1293,yes,no,no,no,no,no,semantic_only,yes,disjunctive
R_5uBRLCBmH0vIxPC,disj_2,disj,2,bodyparts,a,12,toe,2176,yes,no,no,no,no,no,semantic_only,yes,disjunctive
R_5uBRLCBmH0vIxPC,disj_2,disj,2,bodyparts,a,13,finger,1628,yes,no,no,no,no,no,semantic_only,yes,disjunctive
R_5uBRLCBmH0vIxPC,disj_2,disj,2,bodyparts,a,14,nose,978,yes,no,no,no,no,no,semantic_only,yes,disjunctive
R_5uBRLCBmH0vIxPC,disj_2,disj,2,bodyparts,a,15,feet,3130,yes,no,no,no,no,no,semantic_only,yes,disjunctive
R_5uBRLCBmH0vIxPC,disj_2,disj,2,bodyparts,a,16,knee,1381,yes,no,no,no,no,no,semantic_only,yes,disjunctive
R_5uBRLCBmH0vIxPC,disj_2,disj,2,bodyparts,a,17,clavicle,3090,yes,no,no,no,no,no,semantic_only,yes,disjunctive
R_5uBRLCBmH0vIxPC,disj_2,disj,2,bodyparts,a,18,neck,2788,yes,no,no,no,no,no,semantic_only,yes,disjunctive
R_5uBRLCBmH0vIxPC,disj_2,disj,2,bodyparts,a,19,chin,1468,yes,no,no,no,no,no,semantic_only,yes,disjunctive
R_5uBRLCBmH0vIxPC,disj_2,disj,2,bodyparts,a,20,cheek,1733,yes,no,no,no,no,no,semantic_only,yes,disjunctive
R_5uBRLCBmH0vIxPC,disj_2,disj,2,bodyparts,a,21,stomach,2449,yes,no,no,no,no,no,semantic_only,yes,disjunctive
R_5uBRLCBmH0vIxPC,disj_2,disj,2,bodyparts,a,22,shoulder,5645,yes,no,no,no,no,no,semantic_only,yes,disjunctive
R_5uBRLCBmH0vIxPC,disj_2,disj,2,bodyparts,a,23,arrest,3221,no,yes,no,yes,no,yes,letter_only,yes,disjunctive
R_5uBRLCBmH0vIxPC,conj_2,conj,2,tools,h,1,hammer,31706,yes,yes,yes,no,no,no,both,yes,conjunctive
R_5uBRLCBmH0vIxPC,conj_2,conj,2,tools,h,2,hoe,1952,yes,yes,yes,no,no,no,both,yes,conjunctive
R_5uBRLCBmH0vIxPC,conj_2,conj,2,tools,h,3,hand drill,12278,yes,yes,yes,no,no,no,both,yes,conjunctive
R_5uBRLCBmH0vIxPC,conj_2,conj,2,tools,h,4,hose,1178,yes,yes,yes,no,no,no,both,yes,conjunctive
R_5wGNkNLDphz7LPP,semantic_1,semantic,1,clothing,,1,shirt,11406,yes,no,no,no,no,no,semantic_only,yes,semantic
R_5wGNkNLDphz7LPP,semantic_1,semantic,1,clothing,,2,pants,8456,yes,no,no,no,no,no,semantic_only,yes,semantic
R_5wGNkNLDphz7LPP,semantic_1,semantic,1,clothing,,3,shorts,4012,yes,no,no,no,no,no,semantic_only,yes,semantic
R_5wGNkNLDphz7LPP,semantic_1,semantic,1,clothing,,4,sweater,5165,yes,no,no,no,no,no,semantic_only,yes,semantic
R_5wGNkNLDphz7LPP,semantic_1,semantic,1,clothing,,5,jeans,5368,yes,no,no,no,no,no,semantic_only,yes,semantic
R_5wGNkNLDphz7LPP,semantic_1,semantic,1,clothing,,6,hat,5695,yes,no,no,no,no,no,semantic_only,yes,semantic
R_5wGNkNLDphz7LPP,semantic_1,semantic,1,clothing,,7,sock,4393,yes,no,no,no,no,no,semantic_only,yes,semantic
R_5wGNkNLDphz7LPP,semantic_1,semantic,1,clothing,,8,underwear,6173,yes,no,no,no,no,no,semantic_only,yes,semantic
R_5wGNkNLDphz7LPP,semantic_1,semantic,1,clothing,,9,shoe,6669,yes,no,no,no,no,no,semantic_only,yes,semantic
R_5wGNkNLDphz7LPP,semantic_2,semantic,2,food,,1,pizza,6982,yes,no,no,no,no,no,semantic_only,yes,semantic
R_5wGNkNLDphz7LPP,semantic_2,semantic,2,food,,2,steak,1847,yes,no,no,no,no,no,semantic_only,yes,semantic
R_5wGNkNLDphz7LPP,semantic_2,semantic,2,food,,3,green beans,4104,yes,no,no,no,no,no,semantic_only,yes,semantic
R_5wGNkNLDphz7LPP,semantic_2,semantic,2,food,,4,carrot,4876,yes,no,no,no,no,no,semantic_only,yes,semantic
R_5wGNkNLDphz7LPP,semantic_2,semantic,2,food,,5,french fries,9247,yes,no,no,no,no,no,semantic_only,yes,semantic
R_5wGNkNLDphz7LPP,semantic_2,semantic,2,food,,6,chicken,2397,yes,no,no,no,no,no,semantic_only,yes,semantic
R_5wGNkNLDphz7LPP,semantic_2,semantic,2,food,,7,salmon,4078,yes,no,no,no,no,no,semantic_only,yes,semantic
R_5wGNkNLDphz7LPP,semantic_2,semantic,2,food,,8,haddock,4858,yes,no,no,no,no,no,semantic_only,yes,semantic
R_5wGNkNLDphz7LPP,semantic_2,semantic,2,food,,9,pie,3430,yes,no,no,no,no,no,semantic_only,yes,semantic
R_5wGNkNLDphz7LPP,semantic_2,semantic,2,food,,10,cake,1887,yes,no,no,no,no,no,semantic_only,yes,semantic
R_5wGNkNLDphz7LPP,semantic_2,semantic,2,food,,11,cookie,2015,yes,no,no,no,no,no,semantic_only,yes,semantic
R_5wGNkNLDphz7LPP,semantic_2,semantic,2,food,,12,lemon,5015,yes,no,no,no,no,no,semantic_only,yes,semantic
R_5wGNkNLDphz7LPP,semantic_2,semantic,2,food,,13,apple,1539,yes,no,no,no,no,no,semantic_only,yes,semantic
R_5wGNkNLDphz7LPP,semantic_2,semantic,2,food,,14,orange,2917,yes,no,no,no,no,no,semantic_only,yes,semantic
R_5wGNkNLDphz7LPP,semantic_2,semantic,2,food,,15,grape,2085,yes,no,no,no,no,no,semantic_only,yes,semantic
R_5wGNkNLDphz7LPP,phono_1,phono,1,,f,1,food,5412,no,yes,no,no,no,no,letter_only,yes,phonological
R_5wGNkNLDphz7LPP,phono_1,phono,1,,f,2,friend,1918,no,yes,no,no,no,no,letter_only,yes,phonological
R_5wGNkNLDphz7LPP,phono_1,phono,1,,f,3,fright,5313,no,yes,no,no,no,no,letter_only,yes,phonological
R_5wGNkNLDphz7LPP,phono_1,phono,1,,f,4,fight,2306,no,yes,no,no,no,no,letter_only,yes,phonological
R_5wGNkNLDphz7LPP,phono_1,phono,1,,f,5,freedom,8041,no,yes,no,no,no,no,letter_only,yes,phonological
R_5wGNkNLDphz7LPP,phono_1,phono,1,,f,6,fall,3940,no,yes,no,no,no,no,letter_only,yes,phonological
R_5wGNkNLDphz7LPP,phono_1,phono,1,,f,7,fool,3159,no,yes,no,no,no,no,letter_only,yes,phonological
R_5wGNkNLDphz7LPP,phono_1,phono,1,,f,8,fat,16038,no,yes,no,no,no,no,letter_only,yes,phonological
R_5wGNkNLDphz7LPP,phono_1,phono,1,,f,9,far,2469,no,yes,no,no,no,no,letter_only,yes,phonological
R_5wGNkNLDphz7LPP,phono_1,phono,1,,f,10,fart,2810,no,yes,no,no,no,no,letter_only,yes,phonological
R_5wGNkNLDphz7LPP,phono_1,phono,1,,f,11,fun,3539,no,yes,no,no,no,no,letter_only,yes,phonological
R_5wGNkNLDphz7LPP,phono_2,phono,2,,p,1,pain,6599,no,yes,no,no,no,no,letter_only,yes,phonological
R_5wGNkNLDphz7LPP,phono_2,phono,2,,p,2,pry,2451,no,yes,no,no,no,no,letter_only,yes,phonological
R_5wGNkNLDphz7LPP,phono_2,phono,2,,p,3,pleasure,2650,no,yes,no,no,no,no,letter_only,yes,phonological
R_5wGNkNLDphz7LPP,phono_2,phono,2,,p,4,plenty,2734,no,yes,no,no,no,no,letter_only,yes,phonological
R_5wGNkNLDphz7LPP,phono_2,phono,2,,p,5,pi,1924,no,yes,no,no,no,no,letter_only,yes,phonological
R_5wGNkNLDphz7LPP,phono_2,phono,2,,p,6,pie,2147,no,yes,no,no,no,no,letter_only,yes,phonological
R_5wGNkNLDphz7LPP,phono_2,phono,2,,p,7,ponder,3412,no,yes,no,no,no,no,letter_only,yes,phonological
R_5wGNkNLDphz7LPP,phono_2,phono,2,,p,8,plane,3949,no,yes,no,no,no,no,letter_only,yes,phonological
R_5wGNkNLDphz7LPP,phono_2,phono,2,,p,9,pilot,3232,no,yes,no,no,no,no,letter_only,yes,phonological
R_5wGNkNLDphz7LPP,phono_2,phono,2,,p,10,pole,2326,no,yes,no,no,no,no,letter_only,yes,phonological
R_5wGNkNLDphz7LPP,phono_2,phono,2,,p,11,poll,2684,no,yes,no,no,no,no,letter_only,yes,phonological
R_5wGNkNLDphz7LPP,phono_2,phono,2,,p,12,plumber,9653,no,yes,no,no,no,no,letter_only,yes,phonological
R_5wGNkNLDphz7LPP,phono_2,phono,2,,p,13,peasent,9298,no,yes,no,no,no,no,letter_only,yes,phonological
R_5wGNkNLDphz7LPP,disj_1,disj,1,furniture,n,1,naughty,7984,no,yes,no,no,no,no,letter_only,yes,disjunctive
R_5wGNkNLDphz7LPP,disj_1,disj,1,furniture,n,2,night,2217,no,yes,no,no,no,no,letter_only,yes,disjunctive
R_5wGNkNLDphz7LPP,disj_1,disj,1,furniture,n,3,never,2004,no,yes,no,no,no,no,letter_only,yes,disjunctive
R_5wGNkNLDphz7LPP,disj_1,disj,1,furniture,n,4,nile,2025,no,yes,no,no,no,no,letter_only,yes,disjunctive
